Job_Id,Location,HR,Company_id,Job_Title
1527,"Work From Home","Shilpi Shrivastava",50147,"Senior Manager - Talent Acquisition"
1528,"Work From Home","Himani Goyal",50323,"Senior Data Engineer"
1541,"Work From Home","Neer Varshney",50329,"Front End Developer"
1552,"Work From Home","Consult Bae",50334,"Tech Lead"
1574,"Work From Home","Rini Shah",50348,"Senior Software Engineer (CRM)"
1585,"Work From Home","Richa Anchan",50356,"Marketing - SEO"
1586,"Work From Home","Kanika Agarwal",50357,"Business Development Lead Manager"
1587,"Work From Home","Nitya Dhingra",50358,"Lead Product Designer"
1588,"Work From Home","Zoya Khan",50359,"Team Lead - Dot .NET Developer"
1597,"Work From Home","Omkar Sonawane",50124,"NOC Engineer"
1618,"Work From Home","Smita Satapathy",50369,"Senior Software Developer / Full Stack Developer"
1624,"Work From Home","Omkar Sonawane",50124,"NOC Engineer"
1665,"Work From Home","Omkar Sonawane",50124,"Business Analyst"
1673,"Work From Home","Pashaula Hima",50389,"Video Editor"
1675,"Work From Home","Omkar Sonawane",50124,"Senior Storage and Backup Administrator"
1681,"Work From Home","Aarti Singh",50203,"Data Engineer"
1683,"Work From Home","Aarthi P",50394,"Full Stack Developer"
1684,"Work From Home","Omkar Sonawane",50124,"Senior Backup and Storage Administrator"
1685,"Work From Home","Omkar Sonawane",50124,"Storage and Backup Administrator"
1694,"Work From Home","Omkar Sonawane",50124,"Linux Administrator"
1695,"Work From Home","Omkar Sonawane",50124,"Senior AIX Administrator"
1696,"Work From Home","Omkar Sonawane",50124,"Storage and Backup Administrator"
1703,"Work From Home","Dheeraj Bhardwaj",50401,"Full Stack Developer - MERN"
1705,"Work From Home","Omkar Sonawane",50124,"AIX Administrator"
1706,"Work From Home","Omkar Sonawane",50124,"Windows System Administrator"
1711,"Work From Home","Selvi U",50129,"Senior Data Engineer"
1712,"Work From Home","Talent Acquisition Line",50185,"Fullstack Engineer"
1714,"Work From Home","Omkar Sonawane",50124,"Lead Database Administrator"
1715,"Work From Home","Omkar Sonawane",50124,"System Administrator II - Server Admin"
1716,"Work From Home","Omkar Sonawane",50124,"Windows System Administrator"
1717,"Work From Home","Omkar Sonawane",50124,"Windows Systems Administrator"
1726,"Work From Home","Omkar Sonawane",50124,"Senior SQL Database Administrator"
1729,"Work From Home","Shubham",50410,"Full Stack Developer"
1740,"Work From Home","Omkar Sonawane",50124,"SQL Database Administrator"
1796,"Work From Home","Ayushi Aeran",50430,"Product Support Engineer / Customer Support (Drive)"
1801,"Work From Home","Sneha Suresh",50432,"SEO Specialist (Drive)"
1802,"Work From Home","Sneha Suresh",50432,"Social Media Marketer (Drive)"
1803,"Work From Home","Sneha Suresh",50432,"TA Specialist (Drive)"
1820,"Work From Home","Hari Shankar",50440,"iOS Developer"
1821,"Work From Home","Hari Shankar",50440,"Senior Backend Engineer"
1833,"Work From Home","Arun Ks",50211,"Product Marketing Associate"
1845,"Work From Home","Joti Bala",50447,"Senior Software Engineer"
1849,"Work From Home","Kusha Bedre",50224,"Software Developer"
1851,"Work From Home","Hari Shankar",50440,"Software Developer Engineer in Test"
1867,"Work From Home","Qikrecruit",50459,"Full Stack Developer"
1870,"Work From Home","Hari Shankar",50440,"QA Engineer"
1871,"Work From Home","Anisha Mulchandani",50350,"Full Stack Developer"
1894,"Work From Home","Sharmila M",50472,"QA Engineer"
1906,"Work From Home","Ruchi Gupta",50478,"UI / UX Designer"
1938,"Work From Home","Srijan Tiwari",50486,"Fullstack Developer"
1943,"Work From Home","Arun Sreenivasan",50488,"Senior Backend Software Developer"
1958,"Work From Home","Torsha Dasgupta",50493,"Unity Developer"
1989,"Work From Home","Ruchi Brahmbhatt",50505,"Associate Product Manager"
1996,"Work From Home","Ruchi Brahmbhatt",50505,"Senior Product Manager"
1997,"Work From Home","Ruchi Brahmbhatt",50505,"Senior Software Engineer - ROR"
2000,"Work From Home","Kavitha S",50511,"Software Developer - Java"
2001,"Work From Home","Rachana C S",50511,"Software Developer - Java"
2044,"Work From Home","Srijani Majumdar",50109,"Staff Engineer File Systems"
2045,"Work From Home","Divya Manavalan",50127,"Senior Fullstack Engineer"
2065,"Work From Home","Jai Singh",50191,"Sitecore Developer"
2066,"Work From Home","Shalini Nair",50127,"Senior Software Engineer (Fullstack)"
2082,"Work From Home","Dipti Singh",50548,"Tech Lead Engineer"
2099,"Work From Home","Aiman Sayyed",50478,"UI / UX Designer"
2117,"Work From Home","Chetan C",50053,"Product Manager II"
2136,"Work From Home","Shruti Aggarwal",50566,"Fullstack Developer"
2146,"Work From Home","Shruti Aggarwal",50566,"Java Backend Developer"
2176,"Work From Home","John Anthony Naveen",50488,"Senior Backend Software Developer"
2183,"Work From Home","Samridhi Sindhu",50584,"Senior Frontend Engineer"
2185,"Work From Home","Gaurav Gupta",50586,"React Developer"
2209,"Work From Home","Aashiya",50594,"Full Stack Developer"
2223,"Work From Home","Tusharika Sharma",50203,"Playwrite Engineer"
2224,"Work From Home","Kalpana Prasanna",50599,"Business Development Representative"
2236,"Work From Home","Vijay Tekumudi",50604,"SAP Consultant With PoS"
2240,"Work From Home","Agartika Tomar",50372,"Technology Head"
2242,"Work From Home","Shalini Nair",50127,"Senior Software Engineer, App Migration Platform"
2301,"Work From Home","Swati Aggarwal",50372,"Head of Technology"
2340,"Work From Home","Vikrant Dhoundiyal",50316,"UX Designer"
2352,"Work From Home","Vishali Vashnavi",50203,"Playwright Engineer"
2368,"Work From Home","Adarsha Kumari",50651,"UI Developer"
2375,"Work From Home","Suhail",50167,"Product Manager"
2376,"Work From Home","Anoushka Goswami",50657,"C Developer"
2378,"Work From Home","Ritu Ranwa",50650,"Senior DevOps Engineer"
2404,"Work From Home","Anoushka Goswami",50667,"Flutter Developer"
2414,"Work From Home","Saroj Kumar Sahoo",50670,"Graphic Designer"
2419,"Work From Home","Abhishek Singh",50672,"React Developer"
2429,"Work From Home","Vijay Tekumudi",50604,"SAP Time & Attendance Consultant"
2432,"Work From Home","Anjali Nair",50358,"Senior Produce Designer"
2435,"Work From Home","Kusha Bedre",50224,"Cloud Security Engineer"
2454,"Work From Home","Sonali Sachan",50127,"Principal Product Manager"
2465,"Work From Home","Jyoti Mehta",50686,"iOS Developer"
2478,"Work From Home","Anoushka Goswami",50657,"Software Programmer"
2495,"Work From Home","Priyanka Mahindrakar",50203,"Backend Engineer"
2496,"Work From Home","Priyanka Mahindrakar",50203,"Backend Engineer"
2507,"Work From Home","Jyotsana Singh",50703,"Sales Executive - IT"
2513,"Work From Home","Naman Sharma",50203,"Data Engineer"
2535,"Work From Home","Kusha Bedre",50224,"Senior Engineering Manager"
2538,"Work From Home","Safafirdos Shaikh",50203,"Backend / Senior Backend Developer"
2548,"Work From Home","Meenal Sharma",50529,"Full Stack Developer"
2555,"Work From Home","Ravindra Rathod",50203,"Senior Backend Developer"
2556,"Work From Home","Sahil Dua",50720,"Software Engineering Manager"
2563,"Work From Home","Rovena Dsouza",50203,"Data Engineer"
2568,"Work From Home","Anusha J",50211,"Customer Integration Engineer"
2574,"Work From Home","Rovena Dsouza",50203,"Backend Developer - Python"
2603,"Work From Home","Prakhar Mehrotra",50203,"Senior Software Engineer - Backend"
2604,"Work From Home","Prakhar Mehrotra",50203,"Software Engineer - Backend"
2614,"Work From Home","Inderpreet Kaur",50703,"Customer Support Engineer"
2615,"Work From Home","Brijesh Vamdev",50703,"Technical Writer - Content"
2629,"Work From Home","Omkar Sonawane",50124,"Linux Developer"
2630,"Work From Home","Omkar Sonawane",50124,"Windows System Administrator"
2639,"Work From Home","Omkar Sonawane",50124,"SharePoint Analyst"
2649,"Work From Home","Soumya A",50741,"Content Marketer"
2650,"Work From Home","Aasha Jeniffer",50742,"Fullstack Developer"
2658,"Work From Home","Omkar Sonawane",50124,"SharePoint Administrator"
2659,"Work From Home","Omkar Sonawane",50124,"SharePoint Administrator"
2671,"Work From Home","Omkar Sonawane",50124,"Senior System Administrator - Windows"
2709,"Work From Home","Tejal Kushalkar",50757,"Associate Product Manager"
2720,"Work From Home","John Anthony Naveen",50761,"Recruiting Coordinator (Admin)"
2739,"Work From Home","Srijani Majumdar",50109,"Staff Security Engineer"
2745,"Work From Home","Tasmia Azhar",50741,"Content Marketer"
2764,"Work From Home","Sandhya Suresh",50023,"Senior Backend Engineer"
2775,"Work From Home","Pallavi Gaikwad",50320,"Software Developer"
2788,"Work From Home","Sheetal Gong",50783,"Front End Developer"
2808,"Work From Home","Drashti Dawda",50789,"Lead - Performance Marketer"
2810,"Work From Home","Ashwani Bhat",50790,"Visual Designer"
2857,"Work From Home","Abhishek Choudhury",50815,"Senior Software Engineer Fullstack"
2863,"Work From Home","Sravani Krishna",50818,"SCCM Intune Professional"
2876,"Work From Home","Deebaj Mir",50823,"Senior AI Engineer"
2890,"Work From Home","Yashaswini N",50827,"Azure Integration Developer"
2891,"Work From Home","Yashaswini N",50827,"Data Engineer"
2892,"Work From Home","Yashaswini N",50827,"Node.js Developer"
2893,"Work From Home","Yashaswini N",50827,"QA Automation Engineer"
2899,"Work From Home","Yashaswini N",50827,"Solution Architect"
2920,"Work From Home","Saranya R",50832,"Tech Lead"
2940,"Work From Home","Sharmila M",50832,"Lead Engineer"
2941,"Work From Home","Arun Ks",50832,"Senior DevOps Engineer"
2984,"Work From Home","Yashaswini N",50827,"Backend Lead"
2986,"Work From Home","Mani Sha",50851,"DOT .NET Developer"
2999,"Work From Home","Akshay Nawani",50252,"iOS Developer"
3000,"Work From Home","Blessy Fernandes",50856,"Engineering Manager"
3005,"Work From Home","Sridevi Viswanathan",50165,"Vue Developer"
3010,"Work From Home","Sridevi Viswanathan",50165,"Data Science"
3012,"Work From Home","Vandana Saxena",50859,"Flutter Developer"
3021,"Work From Home","Manish Nirwal",50720,"Software Engineering Manager - Data and Integration"
3036,"Work From Home","Abin Chandra",50870,"Data Engineer"
3058,"Work From Home","Aparna Rajkhowa",50882,"Backend Engineer"
3107,"Work From Home","Akash Tyagi",50043,"Staff Engineer"
3149,"Work From Home","Dharya Aggarwal",50486,"Fullstack Engineer"
3150,"Work From Home","Dharya Aggarwal",50486,"Senior Fullstack Engineer"
3155,"Work From Home","Kusha Bedre",50912,"Manager - Investment"
3157,"Work From Home","S Kamala",50913,"Data Architect"
3168,"Work From Home","S Kamala",50913,"DevOps Head"
3178,"Work From Home","Ayyappan Paramasivam",50920,"Senior Software Engineer"
3182,"Work From Home","Vamika Malhotra",50922,"Solution Engineer"
3188,"Work From Home","Manish Nirwal",50720,"Senior Staff Engineer"
3189,"Work From Home","Manish Nirwal",50720,"SSE / Sr. Staff Engineer"
3194,"Work From Home","Vikrant Dhoundiyal",50688,"SRE 2 / 3"
3198,"Work From Home","Manish Nirwal",50720,"Frontend Developer"
3199,"Work From Home","Manish Nirwal",50720,"Site Reliability Engineer"
3208,"Work From Home","Sanju Krishnan",50155,"Backend Developer"
3209,"Work From Home","Sanju Krishnan",50155,"Engineering Manager"
3210,"Work From Home","Sanju Krishnan",50155,"Product Manager"
3238,"Work From Home","Namish Chandaliya",50936,"Senior IT Project Manager"
3251,"Work From Home","Sanskruti Pattanaik",50939,".NET Developer"
3295,"Work From Home","Omkar Sonawane",50950,"Machine Learning Engineer"
3330,"Work From Home","Mayur Pilavare",50939,"Data Engineer"
3341,"Work From Home","Kusha Bedre",50967,"IT Manager"
3350,"Work From Home","Priyal",50366,"General Manager - Growth"
3367,"Work From Home","Deepak Singh",50975,"Global CHRO"
3383,"Work From Home","Sharmila M",50979,"Front End Engineer"
3414,"Work From Home","Lavanya R",50478,"SRE - 3"
3421,"Work From Home","Rubeen S",50358,"QA Manual"
3432,"Work From Home","Sachin Ahire",50579,"Software Engineer"
3452,"Work From Home","Himanshu Suman",50995,"Lead Frontend Engineer"
3457,"Work From Home","Shiva Sharai",50444,"Senior SDE"
3461,"Work From Home","Rituparna Borah",50014,"Sr. SRE"
3463,"Work From Home","Nivetha",50998,"Front End Developer"
3482,"Work From Home","Ananda Pandey",50043,"Frontend SDE3"
3511,"Work From Home","Anwesha Chakraborty",51013,"Tech Lead"
3521,"Work From Home","Aayushi Katara",50358,"Lead Product Designer"
3540,"Work From Home","Subashree B",51019,"Software Engineer"
3566,"Work From Home","Mohit Sharma",51027,"Director of Finance - US Payroll & Accounting"
1006,"Gurgaon","Ishita Mahajan",50005,"Academic Counsellor"
1011,"Gurgaon","Anjali Nair",50009,"Senior Product Manager"
1021,"Gurgaon","Shruti Verma",50015,"Flutter Developer (SDE 3)"
1034,"Gurgaon","Mayank Singh",50024,"Human Resource Business Partner"
1068,"Gurgaon","Roshan Muniraj",50047,"Technical Lead"
1070,"Gurgaon","Arun Sreenivasan",50049,"VP - Engineer"
1081,"Gurgaon","Anjali Sinha",50059,"SSE Backend"
1082,"Gurgaon","Nikita Sah",50060,"Lead Software Engineer"
1087,"Gurgaon","Arun Sreenivasan",50064,"Senior Software Engineer"
1110,"Gurgaon","Kapil Goyal",50060,"Senior DevOps Engineer"
1119,"Gurgaon","Blessy Fernandes",50090,"Senior Data Manager"
1127,"Gurgaon","Ankita Hiremath",50097,"Software Engineer"
1132,"Gurgaon","Divyanshu Singh",50100,"Application Support Engineer"
1135,"Gurgaon","Yash Singh",50102,"Product Manager"
1160,"Gurgaon","Divyanshu Singh",50100,"Senior DevOps Engineer"
1195,"Gurgaon","Rahul Kumar",50143,"Associate Software Developer"
1208,"Gurgaon","Deepa Kushwaha",50149,"Corporate Sales"
1237,"Gurgaon","Manohar Mv",50173,"Senior Product Manager"
1240,"Gurgaon","Mayank Singh",50024,"Support Manager"
1241,"Gurgaon","Mayank Singh",50024,"Team Lead - Sales"
1243,"Gurgaon","Akanksha Pandey",50176,"Senior Data Scientist"
1298,"Gurgaon","Roshan Muniraj",50205,"Tech Lead Engineer"
1332,"Gurgaon","Chandni Oli",50223,".NET Developer"
1333,"Gurgaon","Chandni Oli",50223,"React Native Developer"
1345,"Gurgaon","Siddhartha S",50226,"Team Lead - Technical"
1358,"Gurgaon","Sapna Chauhan",50205,"Platform Engineer"
1366,"Gurgaon","Rituraj Rai",50059,"Senior Technical Lead Engineer"
1367,"Gurgaon","Kanishta Kasturi",50059,"Software Engineer - Python"
1387,"Gurgaon","Supriya K",50250,"Manager II"
1388,"Gurgaon","Raveendra Banoth",50250,"Quality Engineer"
1420,"Gurgaon","Ayushi Rawat",50264,"Product Marketing Specialist"
1421,"Gurgaon","Shraddha Jhamb",50265,"Product Manager - II"
1436,"Gurgaon","Kavya Shegde",50250,"Manager II - Third Party Assessments (Director)"
1445,"Gurgaon","Rekha Singh",50279,"Quality Assurance Engineer"
1467,"Gurgaon","Sonal Thakre",50291,"React.js Developer"
1490,"Gurgaon","Sakshi Dhiman",50301,"Franchise Manager"
1500,"Gurgaon","Divya Dwivedi",50059,"SE / SSE / Tech Lead"
1501,"Gurgaon","Momeena A",50306,"Customer Support Associate"
1509,"Gurgaon","Rituraj Rai",50059,"SDE1"
1519,"Gurgaon","Shiva Sharai",50317,"Quality Engineer"
1526,"Gurgaon","Revathy Chandran",50250,"Senior Consultant - Quality Engineering"
1535,"Gurgaon","Shubham Karwariya",50326,"Admission Counsellor"
1543,"Gurgaon","Seemi Ejaz",50090,"Senior Data Manager - Ecommerce"
1558,"Gurgaon","Shubham Chauhan",50339,"Software Development Engineer 3"
1611,"Gurgaon","Nancy Sharma",50317,"Senior Quality Engineer"
1639,"Gurgaon","Sweta Barman",50376,"Java Developer"
1650,"Gurgaon","Hrd CTE International",50382,"PHP Developer"
1656,"Gurgaon","Priyanka Agarwal",50386,"Platform Engineer"
1669,"Gurgaon","Marlene Sequeira",50059,"Backend Engineer (Python)"
1682,"Gurgaon","Roshan Muniraj",50205,"SDET"
1687,"Gurgaon","Vishal Chaudhary",50396,"React Native Developer"
1688,"Gurgaon","Vishal Chaudhary",50396,"React Native Developer"
1690,"Gurgaon","Roshan Muniraj",50205,"Frontend Engineer"
1698,"Gurgaon","Rohini N",50400,"Senior React.js Developer"
1710,"Gurgaon","Sweta Barman",50376,"Team Lead - Technical"
1720,"Gurgaon","Rahul Negi",50173,"SDET"
1724,"Gurgaon","Rishi Thomas",50407,"Developer Relations"
1735,"Gurgaon","Nancy Sharma",50317,"Consultant - Training & Development"
1746,"Gurgaon","Roshan Muniraj",50205,"Cloud Network Architect"
1754,"Gurgaon","Shiva Sharai",50317,"Consultant - Sr. Engineer II - Reliability Engineer"
1755,"Gurgaon","Ravi Dubey",50059,"Technical Lead - Python"
1756,"Gurgaon","Ravi Dubey",50059,"Technical Lead - React.js"
1764,"Gurgaon","Hitesh Gupta",50421,"Key Account Manager (Drive)"
1767,"Gurgaon","Shivani Kukreja",50423,"Manager - HRBP (Drive)"
1794,"Gurgaon","Krishibha Sharma",50428,"Associate - Sales Representative / Inside Sales (Drive)"
1823,"Gurgaon","Hari Shankar",50440,"Senior iOS Engineer"
1856,"Gurgaon","Ayushi Sharma",50454,"Senior Flutter Developer"
1858,"Gurgaon","Nancy Sharma",50317,"Consultant - Business Analysis (AVP)"
1873,"Gurgaon","Servesh Singh",50176,"Staff Engineer"
1903,"Gurgaon","Revathy Chandran",50250,"Senior Support Engineer"
1918,"Gurgaon","Nancy Sharma",50317,"Consultant - Sr. Engineer II"
1953,"Gurgaon","Muskan Dosar",50275,"SAP ABAP Consultant"
1956,"Gurgaon","Garima Maheshwari",50492,"VOIP Developer"
1981,"Gurgaon","Roshan Muniraj",50047,"Technical Lead Developer"
1995,"Gurgaon","Emily Mondal",50509,"VP of Technology Operations"
2032,"Gurgaon","Pardeep Singh",50524,"Sr. QA Engineer"
2033,"Gurgaon","Kavya Shegde",50250,"Manager I - Third Party Assessments (SVP) - Aajh10"
2047,"Gurgaon","Shivkumar Gurram",50059,"SDE II"
2051,"Gurgaon","Shivika Bhatnagar",50534,"Digital Marketing Specialist"
2054,"Gurgaon","Atharv Dhopte",50535,"Inside Sales - Counsellor"
2055,"Gurgaon","Monica Kaushik",50536,"Inside Sales Manager"
2068,"Gurgaon","Pardeep Singh",50540,"Account Executive - US Sales"
2069,"Gurgaon","Rhenuma Bhuktiar",50250,"Quality Engineer"
2070,"Gurgaon","Roshan Muniraj",50541,"React.js Lead"
2074,"Gurgaon","Harish Sagar",50267,"Quality Engineer - Java"
2083,"Gurgaon","Srishti Aswal",50549,"Pimcore - PHP Developer"
2097,"Gurgaon","Kiran Bisht",50552,"Lead Developer - Java"
2125,"Gurgaon","Bidisha Mohanty",50059,"Tech Lead"
2156,"Gurgaon","Anamika Ojha",50574,"Engineering Manager"
2164,"Gurgaon","Rishabh Wadhwa",50577,"SDE 3"
2175,"Gurgaon","Bharti Arora",50059,"Software Engineer"
2178,"Gurgaon","Emily Mondal",50167,"Tech Architect"
2189,"Gurgaon","Atharv Dhopte",50535,"Inside Sales - Counsellor"
2201,"Gurgaon","Srishti Rai",50591,"Sr. QA Engineer"
2221,"Gurgaon","Sahil Pathan",50591,"QA Engineer"
2229,"Gurgaon","Manju Singh",50601,"Dotnet Developer"
2232,"Gurgaon","C Anjana Nagesh",50059,"Frontend Engineer"
2241,"Gurgaon","Khushboo Kothari",50492,"VOIP Developer"
2260,"Gurgaon","Ishika Goel",50421,"Lead Support Engineer"
2274,"Gurgaon","Shrashti Nayak",50059,"Python Developer"
2285,"Gurgaon","Shruti Aggarwal",50620,"Full - Stack Developer"
2286,"Gurgaon","Shruti Aggarwal",50620,"QA Engineer"
2310,"Gurgaon","Arun Sreenivasan",50631,"Director - Performance Marketing"
2341,"Gurgaon","Kumar Sinha",50059,"Python Backend Developer"
2377,"Gurgaon","Ifra Naaz",50535,"Inside Sales Specialists / Counsellors"
2386,"Gurgaon","Ankit Sinha",50492,"VOIP Developer"
2405,"Gurgaon","Yukta Jain",50668,"MIS Executive"
2408,"Gurgaon","Rishabh Wadhwa",50577,"Machine Learning Engineer"
2413,"Gurgaon","Prajwala Sumith",50250,"Senior Quality Engineer"
2447,"Gurgaon","Sanjay Parihar",50678,"Full - Stack Developers (MEAN)"
2461,"Gurgaon","Purvi Aggarwal",50683,"Python Developer"
2471,"Gurgaon","Jigeesha Gulati",50688,"Frontend Lead Engineer"
2481,"Gurgaon","Yamini Mahajan",50693,"Senior Product Analyst"
2505,"Gurgaon","Kashish Sharma",50701,"Business Development Executive"
2531,"Gurgaon","Riya Jumnani",50715,"DevOps Engineer"
2583,"Gurgaon","Nikita Sah",50402,"Cyber Security"
2588,"Gurgaon","Reena Fernandes",50250,"Senior Analyst Engineer"
2596,"Gurgaon","Priya Desai",50729,"Operations Manager"
2598,"Gurgaon","Suraj Gupta",50321,"Sr. Executive / Assistant Manager - HR Operations"
2652,"Gurgaon","Shivkumar Gurram",50059,"Mobile Developer"
2663,"Gurgaon","Himanshu Singh",50059,"React Native Lead"
2664,"Gurgaon","Divya Chhabra",50173,"Software Engineer / Senior Software Engineer"
2674,"Gurgaon","Mubina",50748,"Golang Developer"
2692,"Gurgaon","Venkatesh Uci",50751,"Sales Team Leader"
2703,"Gurgaon","Venkatesh Uci",50751,"Sales Executive (Outbound Sales Process)"
2707,"Gurgaon","Roshan Muniraj",50541,"Frontend Developer"
2724,"Gurgaon","Madhusudhan K",50059,"Senior QA Engineer"
2727,"Gurgaon","Omkar Sonawane",50250,"Senior Automation Testing Engineer"
2743,"Gurgaon","Rohini N",50769,"Lead DevOps Engineer"
2763,"Gurgaon","Shruti Aggarwal",50620,"Product Designer"
2779,"Gurgaon","Vandana Hirey",50009,"Associate Founder's Office"
2791,"Gurgaon","Saloni Sharma",50173,"DevOps Engineer"
2793,"Gurgaon","Kashish Sharma",50701,"Customer Support Executive"
2794,"Gurgaon","Ravi Dubey",50226,"Full Stack Developer"
2800,"Gurgaon","Ravi Dubey",50226,"Java Developer"
2801,"Gurgaon","Ravi Dubey",50226,"Senior SQL Developer"
2823,"Gurgaon","Roshan Muniraj",50205,"Cloud Engineer"
2830,"Gurgaon","Rahul Negi",50173,"iOS Developer - Lead"
2834,"Gurgaon","Consult Bae",50803,"Course Director - Civil / MEP"
2859,"Gurgaon","Sanchit Gambhir",50816,"Market Research Analyst"
2905,"Gurgaon","Hr Vehiclecare",50830,"Marketing Manager"
2927,"Gurgaon","Hr Vehiclecare",50830,"PHP Developer"
2950,"Gurgaon","Kapil Goyal",50059,"Technical Lead"
2952,"Gurgaon","Kusha Bedre",50841,"Executive Assistant"
3002,"Gurgaon","Madhulika Samala",50857,"AGM / GM - HR Operations"
3013,"Gurgaon","Vandana Saxena",50859,"Mern Stack Developer"
3023,"Gurgaon","Muskan Sonkhla",50158,"Business Analyst"
3027,"Gurgaon","Pritha N",50396,"Backend Developer"
3031,"Gurgaon","Nikita Sah",50059,"Software Engineer"
3032,"Gurgaon","Hardik Dhamija",50868,"Product Quality Associate"
3039,"Gurgaon","Nitya Dhingra",50872,"Devsecops Engineer"
3049,"Gurgaon","Kavita Kaushik",50876,"SDET Mobile"
3056,"Gurgaon","Mohit Sharma",50881,"Enterprise Account Manager"
3064,"Gurgaon","Vidisha",50884,"Admission Counsellor"
3065,"Gurgaon","Rituparna Borah",50885,"CRM Manager"
3068,"Gurgaon","Pallavi Chauhan",50339,"Business Analyst"
3069,"Gurgaon","Pallavi Chauhan",50339,"Manager - Analytics"
3089,"Gurgaon","Arun Sreenivasan",50892,"Head of Data Engineering"
3100,"Gurgaon","Venkat Raman",50771,"Data Engineer"
3102,"Gurgaon","Reena Fernandes",50250,"Senior Analyst Engineer (SAS Platform)"
3103,"Gurgaon","Prajwala Sumith",50250,"Senior Analyst Engineer (SAS Platform)"
3117,"Gurgaon","Himanshu Singh",50059,"Assistant Vice President"
3119,"Gurgaon","Reeba Arshad",50226,"Full Stack Developer"
3122,"Gurgaon","Kailuni Lanah",50904,"Marketing Manager"
3137,"Gurgaon","Megha Dave",50317,"Senior Analyst Engineer - Java"
3156,"Gurgaon","Preksha Trivedi",50400,"Senior UI / UX Designer"
3158,"Gurgaon","Peri Vegada",50914,"Director - D365"
3170,"Gurgaon","Peri Vegada",50914,"Director - SFDC"
3175,"Gurgaon","Aayushi Katara",50176,"Staff Engineer - Android"
3191,"Gurgaon","Reena Fernandes",50250,"Senior Analyst Engineer"
3203,"Gurgaon","Sanjay K Srivastava",50250,"Analyst - Engineer I - Automation Testing"
3204,"Gurgaon","Sanjay K Srivastava",50250,"Consultant - Training & Development"
3211,"Gurgaon","Arun Sreenivasan",50927,"Backend Engineer"
3212,"Gurgaon","Arun Sreenivasan",50927,"Frontend Engineer"
3214,"Gurgaon","Pardeep Singh",50524,"Java Developer"
3215,"Gurgaon","Manish Nirwal",50928,"Backend Developer"
3245,"Gurgaon","Omkar Sonawane",50250,"Manager - IT Network Operations"
3272,"Gurgaon","Omkar Sonawane",50250,"Lead Solution Architect"
3278,"Gurgaon","Isha Makhijani",50946,"Strategy Manager (Founder's Office)"
3325,"Gurgaon","Rohini N",50400,"Senior UI / UX Designer"
3352,"Gurgaon","Rohini N",50400,"UI / UX Designer"
3353,"Gurgaon","Akanksha Pandey",50176,"Staff Engineer - Android"
3354,"Gurgaon","Akanksha Pandey",50176,"Staff Engineer - iOS"
3373,"Gurgaon","Jigeesha Gulati",50688,"QA / SDET"
3384,"Gurgaon","Ritika Duhan",50980,"Account Manager"
3407,"Gurgaon","Vishakha Tyagi",50011,"Android Developer"
3411,"Gurgaon","Shubham",50226,"Tech Lead - FSD"
3418,"Gurgaon","Madhusudhan K",50059,"Software Engineer"
3438,"Gurgaon","Kanishta Kasturi",50059,"Software Engineer - React Native"
3439,"Gurgaon","Shubham",50992,"Azure Cloud Engineer"
3454,"Gurgaon","Rituparna Borah",50885,"DevOps Engineer"
3455,"Gurgaon","Rituparna Borah",50885,"QA Analyst"
3456,"Gurgaon","Kartik Negi",50996,"DevOps Engineer"
3467,"Gurgaon","Kartik Negi",51000,"Tech Lead"
3468,"Gurgaon","Raghav Singla",51001,"Quality Analyst"
3503,"Gurgaon","Rahul Mishra",51008,"Business Development Associate"
3504,"Gurgaon","Rahul Mishra",51008,"Business Development Manager"
3510,"Gurgaon","Pratibha Adhikari",51012,"Assistant Manager - Ecommerce"
3523,"Gurgaon","Mayank Singh",51017,"Senior Growth Marketing Associate"
3525,"Gurgaon","Rhenuma Bhuktiar",50250,"Analyst - Service Desk Tech Support"
3528,"Gurgaon","Ishika Goel",50421,"SDE - 1"
3530,"Gurgaon","Divya Rani",51018,"Government Executive"
3531,"Gurgaon","Divya Rani",51018,"Growth Intern"
3535,"Gurgaon","Pardeep Singh",50524,"Performance Marketing Specialist"
3536,"Gurgaon","Deepak",50453,".NET Developer"
3568,"Gurgaon","Shraddha Jhamb",50265,"Growth Manager - CRM"
1003,"Hyderabad","Vamika Malhotra",50003,"Backend Engineer"
1004,"Hyderabad","Vamika Malhotra",50003,"Senior Software Engineer"
1008,"Hyderabad","Anupam Gandhi",50007,"Lead Data Engineer"
1049,"Hyderabad","Gopikrishnan Kg",50034,"Full Stack Developer - Node.js"
1061,"Hyderabad","Deepa Sudhir",50042,"DOT .NET Developer"
1079,"Hyderabad","Thulasi D",50057,"Business Development Manager"
1086,"Hyderabad","Subbu N",50063,"Senior Web Developer"
1099,"Hyderabad","Ramya Tanya",50072,"Databricks Manager"
1115,"Hyderabad","Ankita Singh",50086,"Software Engineer 3"
1133,"Hyderabad","Shivang Kumar",50007,"Data Engineer"
1134,"Hyderabad","Suman Banerjee",50101,"Senior Software Engineer"
1148,"Hyderabad","Ranjith Ammu",50111,"Head of Sales"
1162,"Hyderabad","Apurva Nidavani",50119,"Software Engineer"
1176,"Hyderabad","Surya S",50128,"Python Developer"
1221,"Hyderabad","Bhuvan Polepally",50159,"Business Development Manager - Sales"
1233,"Hyderabad","Krishit Goud",50169,"Full Stack Engineer"
